Player,T.RAB,TBF,T.50,T.100,T.4,T.6,Avg.RAB,Avg.BF,Avg.SR,RF.50,RF.100,T.over,T.Run.Given,T.Wic,T.Mdn,T.ECN,Avg.over,Avg.Run.Given,Avg.Wic,Avg.Mdn,Avg.ECN,T.Win,T.Loss,Win%,Loss%,Unique.OP,Venues,Matches
DR Sams,44,44,0,0,1,3,3.3846153846153846,3.3846153846153846,100.0,0.0,0.0,60.3,528,15,9,8.751381215469658,3.7708333333333135,33.0,0.9375,0.5625,0.5469613259668537,6,10,37.5,62.5,11,1,16
Shahbaz Ahmed,536,429,0,0,28,25,14.486486486486486,11.594594594594595,124.94172494172496,0.0,0.0,89.8,850,21,7,9.46196660482371,2.1388888888888977,20.238095238095237,0.5,0.16666666666666666,0.2252849191624693,28,22,56.00000000000001,44.0,10,1,50
AT Carey,32,27,0,0,0,1,10.666666666666666,9.0,118.5185185185185,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,66.66666666666666,33.33333333333333,3,1,3
N Jagadeesan,162,146,0,0,21,2,16.2,14.6,110.95890410958904,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,20.0,80.0,6,1,10
JR Hazlewood,19,28,0,0,1,0,3.1666666666666665,4.666666666666667,67.85714285714286,0.0,0.0,100.8,830,36,15,8.231404958677631,3.734567901234593,30.74074074074074,1.3333333333333333,0.5555555555555556,0.30486685032139377,13,14,48.148148148148145,51.85185185185185,10,1,27
CJ Green,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.8,24,0,1,8.47058823529412,2.8333333333333326,24.0,0.0,1.0,8.47058823529412,0,1,0.0,100.0,1,0,1
P Dubey,23,32,0,0,2,0,11.5,16.0,71.875,0.0,0.0,11.0,91,1,1,8.272727272727277,2.7499999999999987,22.75,0.25,0.25,2.0681818181818192,1,3,25.0,75.0,3,1,4
Monu Kumar,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.2,20,0,0,9.230769230769232,2.1666666666666665,20.0,0.0,0.0,9.230769230769232,1,0,100.0,0.0,1,0,1
KA Jamieson,65,51,0,0,5,3,9.285714285714286,7.285714285714286,127.45098039215685,0.0,0.0,28.5,271,9,3,9.50877192982454,3.1666666666666736,30.11111111111111,1.0,0.3333333333333333,1.0565302144249489,6,3,66.66666666666666,33.33333333333333,7,1,9
M Jansen,66,62,0,0,5,2,5.5,5.166666666666667,106.4516129032258,0.0,0.0,76.3,732,22,14,9.589519650655024,3.634920634920634,34.857142857142854,1.0476190476190477,0.6666666666666666,0.4566437928883345,10,11,47.61904761904761,52.38095238095239,8,1,21
RM Patidar,799,491,7,0,51,54,33.291666666666664,20.458333333333332,162.72912423625255,0.2916666666666667,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,12,50.0,50.0,9,1,24
C Sakariya,20,30,0,0,3,0,2.857142857142857,4.285714285714286,66.66666666666666,0.0,0.0,71.8,610,20,8,8.491879350348045,3.7807017543859573,32.10526315789474,1.0526315789473684,0.42105263157894735,0.4469410184393708,7,12,36.84210526315789,63.1578947368421,9,1,19
M Shahrukh Khan,553,385,1,0,35,37,14.945945945945946,10.405405405405405,143.63636363636363,0.02702702702702703,0.0,2.0,16,0,0,8.0,1.0,8.0,0.0,0.0,4.0,16,21,43.24324324324324,56.75675675675676,11,1,37
JA Richardson,17,26,0,0,2,0,5.666666666666667,8.666666666666666,65.38461538461539,0.0,0.0,15.0,162,3,0,10.800000000000015,3.749999999999995,40.5,0.75,0.0,2.7000000000000037,1,3,25.0,75.0,4,1,4
RP Meredith,0,3,0,0,0,0,0.0,1.5,0.0,0.0,0.0,65.0,621,21,6,9.553846153846203,3.611111111111092,34.5,1.1666666666666667,0.3333333333333333,0.5307692307692335,10,8,55.55555555555556,44.44444444444444,8,1,18
Lalit Yadav,305,282,0,0,27,7,14.523809523809524,13.428571428571429,108.15602836879432,0.0,0.0,48.2,430,11,3,8.927335640138436,2.535087719298238,22.63157894736842,0.5789473684210527,0.15789473684210525,0.4698597705336019,11,14,44.0,56.00000000000001,9,1,25
Virat Singh,15,25,0,0,1,0,7.5,12.5,60.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,100.0,2,1,2
LI Meriwala,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.2,32,1,1,10.10526315789474,3.1666666666666656,32.0,1.0,1.0,10.10526315789474,1,0,100.0,0.0,1,0,1
Jalaj S Saxena,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,27,0,0,9.000000000000004,2.999999999999999,27.0,0.0,0.0,9.000000000000004,0,1,0.0,100.0,1,0,1
FA Allen,14,19,0,0,1,0,4.666666666666667,6.333333333333333,73.68421052631578,0.0,0.0,15.0,136,2,1,9.066666666666679,3.749999999999995,34.0,0.5,0.25,2.2666666666666697,2,3,40.0,60.0,5,1,5
DJ Malan,26,25,0,0,1,1,26.0,25.0,104.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,100.0,1,1,1
KS Bharat,199,160,0,0,12,8,24.875,20.0,124.37499999999999,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,50.0,50.0,6,1,8
PWH de Silva,72,73,0,0,7,1,5.142857142857143,5.214285714285714,98.63013698630137,0.0,0.0,92.0,758,36,8,8.23913043478257,3.5384615384615548,29.153846153846153,1.3846153846153846,0.3076923076923077,0.3168896321070219,13,13,50.0,50.0,9,1,26
VR Iyer,1326,950,8,1,121,61,27.06122448979592,19.387755102040817,139.57894736842104,0.16326530612244897,0.02040816326530612,13.7,145,3,1,10.609756097560988,1.5185185185185168,16.11111111111111,0.3333333333333333,0.1111111111111111,1.1788617886178876,28,21,57.14285714285714,42.857142857142854,10,1,49
Umran Malik,23,15,0,0,1,2,4.6,3.0,153.33333333333334,0.0,0.0,82.8,785,31,15,9.476861167001994,3.1858974358974423,30.192307692307693,1.1923076923076923,0.5769230769230769,0.36449466026930744,11,15,42.30769230769231,57.692307692307686,9,1,26
Akash Singh,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,23.0,227,5,3,9.869565217391294,3.285714285714289,32.42857142857143,0.7142857142857143,0.42857142857142855,1.4099378881987563,4,3,57.14285714285714,42.857142857142854,6,0,7
GD Phillips,65,55,0,0,3,6,8.125,6.875,118.18181818181819,0.0,0.0,5.0,40,2,0,8.0,1.25,10.0,0.5,0.0,2.0,2,6,25.0,75.0,6,1,8
AK Markram,995,765,3,0,73,35,23.69047619047619,18.214285714285715,130.0653594771242,0.07142857142857142,0.0,20.3,173,2,1,8.508196721311473,1.4523809523809528,12.357142857142858,0.14285714285714285,0.07142857142857142,0.6077283372365337,18,25,41.86046511627907,58.139534883720934,11,1,43
GHS Garton,2,4,0,0,0,0,1.0,2.0,50.0,0.0,0.0,15.3,136,3,1,8.869565217391317,3.0666666666666624,27.2,0.6,0.2,1.7739130434782635,3,2,60.0,40.0,5,1,5
K Yadav,0,4,0,0,0,0,0.0,4.0,0.0,0.0,0.0,9.0,85,2,0,9.444444444444443,3.0000000000000004,28.333333333333332,0.6666666666666666,0.0,3.1481481481481475,1,2,33.33333333333333,66.66666666666666,3,1,3
NT Ellis,19,25,0,0,0,1,3.8,5.0,76.0,0.0,0.0,59.5,514,19,5,8.638655462184918,3.718749999999981,32.125,1.1875,0.3125,0.5399159663865574,8,8,50.0,50.0,6,1,16
RV Patel,80,72,0,0,6,2,11.428571428571429,10.285714285714286,111.11111111111111,0.0,0.0,3.0,22,0,0,7.333333333333336,2.999999999999999,22.0,0.0,0.0,7.333333333333336,3,4,42.857142857142854,57.14285714285714,4,1,7
TL Seifert,26,22,0,0,4,0,8.666666666666666,7.333333333333333,118.18181818181819,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,33.33333333333333,66.66666666666666,3,1,3
Anmolpreet Singh,139,115,0,0,19,3,15.444444444444445,12.777777777777779,120.8695652173913,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,22.22222222222222,77.77777777777779,5,1,9
Anuj Rawat,318,258,0,0,26,14,15.142857142857142,12.285714285714286,123.25581395348837,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,12,42.857142857142854,57.14285714285714,9,1,21
IC Porel,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,42,1,0,10.500000000000005,3.9999999999999982,42.0,1.0,0.0,10.500000000000005,0,1,0.0,100.0,1,0,1
AU Rashid,22,16,0,0,2,1,11.0,8.0,137.5,0.0,0.0,10.0,91,2,0,9.100000000000001,3.3333333333333326,30.333333333333332,0.6666666666666666,0.0,3.0333333333333337,0,3,0.0,100.0,2,1,3
TH David,659,381,0,0,38,46,18.82857142857143,10.885714285714286,172.96587926509187,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,14,21,40.0,60.0,9,1,35
DP Conway,924,638,6,0,100,30,42.0,29.0,144.82758620689654,0.2727272727272727,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,11,50.0,50.0,9,1,22
Tilak Varma,1156,777,4,0,90,58,30.42105263157895,20.44736842105263,148.77734877734878,0.10526315789473684,0.0,3.7,28,0,0,7.636363636363639,0.9166666666666663,7.0,0.0,0.0,1.9090909090909098,14,24,36.84210526315789,63.1578947368421,10,1,38
R Powell,360,241,0,0,21,28,16.363636363636363,10.954545454545455,149.37759336099586,0.0,0.0,3.2,35,1,1,11.052631578947372,1.5833333333333328,17.5,0.5,0.5,5.526315789473686,8,14,36.36363636363637,63.63636363636363,11,1,22
OF Smith,51,44,0,0,1,5,8.5,7.333333333333333,115.90909090909092,0.0,0.0,15.2,179,7,2,11.802197802197817,2.5277777777777746,29.833333333333332,1.1666666666666667,0.3333333333333333,1.9670329670329696,3,3,50.0,50.0,6,1,6
Akash Deep,19,12,0,0,2,1,6.333333333333333,4.0,158.33333333333331,0.0,0.0,28.0,324,8,2,11.571428571428546,3.5000000000000075,40.5,1.0,0.25,1.4464285714285683,4,4,50.0,50.0,5,1,8
PBB Rajapaksa,277,185,1,0,22,15,21.307692307692307,14.23076923076923,149.72972972972974,0.07692307692307693,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,53.84615384615385,46.15384615384615,7,1,13
RA Bawa,11,14,0,0,1,0,5.5,7.0,78.57142857142857,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,50.0,50.0,2,1,2
A Badoni,634,466,1,0,46,24,18.114285714285714,13.314285714285715,136.05150214592274,0.02857142857142857,0.0,4.2,37,2,0,8.880000000000003,0.833333333333333,7.4,0.4,0.0,1.7760000000000005,16,19,45.714285714285715,54.285714285714285,10,1,35
PVD Chameera,43,27,0,0,3,3,6.142857142857143,3.857142857142857,159.25925925925927,0.0,0.0,47.3,442,11,4,9.33802816901411,3.6410256410256308,34.0,0.8461538461538461,0.3076923076923077,0.7183098591549316,6,7,46.15384615384615,53.84615384615385,8,1,13
Mohsin Khan,25,24,0,0,2,1,5.0,4.8,104.16666666666667,0.0,0.0,81.0,698,27,11,8.617283950617272,3.5217391304347876,30.347826086956523,1.173913043478261,0.4782608695652174,0.3746645195920553,12,11,52.17391304347826,47.82608695652174,8,1,23
A Manohar,231,174,0,0,21,10,15.4,11.6,132.75862068965517,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,6,60.0,40.0,7,1,15
R Shepherd,115,61,0,0,7,10,12.777777777777779,6.777777777777778,188.52459016393445,0.0,0.0,21.0,260,6,4,12.380952380952374,2.6250000000000013,32.5,0.75,0.5,1.5476190476190468,4,6,40.0,60.0,7,1,10
D Pretorius,44,28,0,0,3,3,8.8,5.6,157.14285714285714,0.0,0.0,25.0,242,7,2,9.679999999999986,3.571428571428577,34.57142857142857,1.0,0.2857142857142857,1.3828571428571408,3,4,42.857142857142854,57.14285714285714,5,1,7
Mukesh Choudhary,6,6,0,0,1,0,3.0,3.0,100.0,0.0,0.0,46.7,452,16,4,9.685714285714312,3.3333333333333246,32.285714285714285,1.1428571428571428,0.2857142857142857,0.6918367346938794,4,10,28.57142857142857,71.42857142857143,8,1,14
JM Sharma,730,478,0,0,53,45,20.27777777777778,13.277777777777779,152.71966527196653,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,23,36.11111111111111,63.888888888888886,10,1,36
VG Arora,9,16,0,0,0,0,1.2857142857142858,2.2857142857142856,56.25,0.0,0.0,65.5,598,20,12,9.129770992366458,3.2749999999999835,29.9,1.0,0.6,0.4564885496183229,14,6,70.0,30.0,9,1,20
D Brevis,230,172,0,0,17,16,23.0,17.2,133.72093023255815,0.0,0.0,0.5,8,1,0,16.0,0.5,8.0,1.0,0.0,16.0,1,9,10.0,90.0,8,1,10
DG Nalkande,12,12,0,0,0,1,6.0,6.0,100.0,0.0,0.0,14.2,150,6,2,10.58823529411766,2.3611111111111085,25.0,1.0,0.3333333333333333,1.7647058823529431,2,4,33.33333333333333,66.66666666666666,4,1,6
B Sai Sudharsan,1034,735,3,1,95,32,41.36,29.4,140.68027210884352,0.12,0.04,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,12,52.0,48.0,10,1,25
M Theekshana,7,6,0,0,0,1,3.5,3.0,116.66666666666667,0.0,0.0,104.0,814,25,10,7.826923076923019,3.85185185185188,30.14814814814815,0.9259259259259259,0.37037037037037035,0.2898860398860377,14,13,51.85185185185185,48.148148148148145,10,1,27
Ramandeep Singh,170,99,0,0,8,13,13.076923076923077,7.615384615384615,171.7171717171717,0.0,0.0,6.7,64,6,0,9.599999999999996,1.6666666666666674,16.0,1.5,0.0,2.399999999999999,8,6,57.14285714285714,42.857142857142854,10,1,14
HE van der Dussen,22,22,0,0,2,0,7.333333333333333,7.333333333333333,100.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,33.33333333333333,66.66666666666666,3,1,3
KR Sen,0,3,0,0,0,0,0.0,3.0,0.0,0.0,0.0,40.5,396,14,2,9.777777777777786,3.374999999999997,33.0,1.1666666666666667,0.16666666666666666,0.8148148148148154,6,6,50.0,50.0,8,1,12
SS Prabhudessai,126,103,0,0,11,4,12.6,10.3,122.33009708737863,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,40.0,60.0,6,1,10
Yash Dayal,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,97.2,933,31,9,9.602058319039395,3.4702380952381158,33.32142857142857,1.1071428571428572,0.32142857142857145,0.34293065425140695,19,9,67.85714285714286,32.142857142857146,9,1,28
Shashank Singh,423,255,0,0,33,25,22.263157894736842,13.421052631578947,165.8823529411765,0.0,0.0,3.0,25,1,0,8.333333333333336,0.9999999999999997,8.333333333333334,0.3333333333333333,0.0,2.7777777777777786,6,14,30.0,70.0,10,1,20
Aman Hakim Khan,115,102,1,0,8,6,11.5,10.2,112.74509803921569,0.1,0.0,1.0,13,0,0,13.000000000000002,0.9999999999999999,13.0,0.0,0.0,13.000000000000002,3,7,30.0,70.0,7,1,10
OC McCoy,8,5,0,0,0,1,8.0,5.0,160.0,0.0,0.0,27.2,255,11,0,9.386503067484643,3.39583333333334,31.875,1.375,0.0,1.1733128834355804,5,3,62.5,37.5,7,1,8
HR Shokeen,66,63,0,0,9,0,13.2,12.6,104.76190476190477,0.0,0.0,34.3,320,5,3,9.320388349514548,2.641025641025645,24.615384615384617,0.38461538461538464,0.23076923076923078,0.7169529499626576,7,6,53.84615384615385,46.15384615384615,8,1,13
DJ Mitchell,351,265,2,0,28,10,23.4,17.666666666666668,132.45283018867923,0.13333333333333333,0.0,8.0,97,1,0,12.124999999999991,2.0000000000000013,24.25,0.25,0.0,3.031249999999998,8,7,53.333333333333336,46.666666666666664,10,1,15
B Indrajith,21,30,0,0,2,0,7.0,10.0,70.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,33.33333333333333,66.66666666666666,3,1,3
Harshit Rana,2,3,0,0,0,0,0.6666666666666666,1.0,66.66666666666666,0.0,0.0,64.5,590,27,4,9.147286821705476,3.3947368421052446,31.05263157894737,1.4210526315789473,0.21052631578947367,0.48143614851081457,12,7,63.1578947368421,36.84210526315789,9,1,19
K Kartikeya,9,11,0,0,1,0,4.5,5.5,81.81818181818183,0.0,0.0,39.0,334,10,2,8.564102564102567,3.2499999999999987,27.833333333333332,0.8333333333333334,0.16666666666666666,0.7136752136752139,8,4,66.66666666666666,33.33333333333333,7,1,12
Simarjeet Singh,7,8,0,0,0,0,2.3333333333333335,2.6666666666666665,87.5,0.0,0.0,30.2,265,10,3,8.78453038674031,3.016666666666674,26.5,1.0,0.3,0.8784530386740309,4,6,40.0,60.0,8,1,10
Fazalhaq Farooqi,3,13,0,0,0,0,1.5,6.5,23.076923076923077,0.0,0.0,25.3,229,6,1,9.039473684210511,3.619047619047625,32.714285714285715,0.8571428571428571,0.14285714285714285,1.2913533834586446,1,6,14.285714285714285,85.71428571428571,6,1,7
KS Sharma,16,25,0,0,1,0,5.333333333333333,8.333333333333334,64.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,33.33333333333333,66.66666666666666,3,1,3
R Sai Kishore,13,5,0,0,0,2,13.0,5.0,260.0,0.0,0.0,31.0,259,13,3,8.354838709677397,3.100000000000008,25.9,1.3,0.3,0.8354838709677397,6,4,60.0,40.0,8,1,10
T Stubbs,405,229,1,0,26,26,23.823529411764707,13.470588235294118,176.85589519650654,0.058823529411764705,0.0,4.0,29,4,0,7.2500000000000036,1.3333333333333328,9.666666666666666,1.3333333333333333,0.0,2.416666666666668,8,10,44.44444444444444,55.55555555555556,9,1,18
PH Solanki,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,39,2,0,6.499999999999998,3.000000000000001,19.5,1.0,0.0,3.249999999999999,0,2,0.0,100.0,2,0,2
M Pathirana,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,75.3,617,38,10,8.19026548672567,3.7666666666666644,30.85,1.9,0.5,0.4095132743362835,10,10,50.0,50.0,9,0,20
R Sanjay Yadav,0,2,0,0,0,0,0.0,2.0,0.0,0.0,0.0,2.0,23,0,1,11.5,2.0,23.0,0.0,1.0,11.5,0,1,0.0,100.0,1,1,1
A Tomar,4,8,0,0,1,0,4.0,8.0,50.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,100.0,1,1,1
PN Mankad,97,72,0,0,13,2,19.4,14.4,134.72222222222223,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,80.0,20.0,3,1,5
J Little,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,38.0,341,13,2,8.973684210526315,3.4545454545454546,31.0,1.1818181818181819,0.18181818181818182,0.8157894736842105,8,3,72.72727272727273,27.27272727272727,7,0,11
RS Hangargekar,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.2,60,3,1,9.729729729729726,3.0833333333333344,30.0,1.5,0.5,4.864864864864863,1,1,50.0,50.0,2,0,2
Sikandar Raza,182,134,1,0,12,8,20.22222222222222,14.88888888888889,135.82089552238804,0.1111111111111111,0.0,14.2,146,3,0,10.305882352941188,2.0238095238095215,20.857142857142858,0.42857142857142855,0.0,1.4722689075630269,6,3,66.66666666666666,33.33333333333333,7,1,9
Rahmanullah Gurbaz,289,209,2,0,24,19,22.23076923076923,16.076923076923077,138.2775119617225,0.15384615384615385,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,53.84615384615385,46.15384615384615,8,1,13
KR Mayers,379,258,4,0,38,22,29.153846153846153,19.846153846153847,146.89922480620154,0.3076923076923077,0.0,7.3,59,0,0,8.045454545454541,1.222222222222223,9.833333333333334,0.0,0.0,1.3409090909090902,6,7,46.15384615384615,53.84615384615385,8,1,13
Mukesh Kumar,10,18,0,0,0,0,2.0,3.6,55.55555555555556,0.0,0.0,67.2,707,31,10,10.526054590570764,3.358333333333319,35.35,1.55,0.5,0.5263027295285382,11,9,55.00000000000001,45.0,10,1,20
HC Brook,190,153,0,0,23,4,17.272727272727273,13.909090909090908,124.18300653594771,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,27.27272727272727,72.72727272727273,8,1,11
NA Saini,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.5,35,0,0,14.000000000000002,2.4999999999999996,35.0,0.0,0.0,14.000000000000002,1,0,100.0,0.0,1,0,1
RJW Topley,3,6,0,0,0,0,3.0,6.0,50.0,0.0,0.0,17.0,182,5,1,10.705882352941188,3.3999999999999964,36.4,1.0,0.2,2.1411764705882375,1,4,20.0,80.0,4,1,5
C Green,707,455,1,0,62,32,25.25,16.25,155.3846153846154,0.03571428571428571,0.0,73.3,675,20,12,9.204545454545467,2.5287356321839045,23.275862068965516,0.6896551724137931,0.41379310344827586,0.3173981191222575,16,13,55.172413793103445,44.827586206896555,9,1,29
MG Bracewell,58,44,0,0,6,1,14.5,11.0,131.8181818181818,0.0,0.0,11.0,95,6,2,8.63636363636364,2.199999999999999,19.0,1.2,0.4,1.727272727272728,3,2,60.0,40.0,5,1,5
N Wadhera,350,246,1,0,32,18,21.875,15.375,142.27642276422765,0.0625,0.0,2.0,13,0,0,6.5,2.0,13.0,0.0,0.0,6.5,4,12,25.0,75.0,8,1,16
Arshad Khan,96,63,0,0,5,6,16.0,10.5,152.38095238095238,0.0,0.0,22.3,282,6,2,12.626865671641779,2.4814814814814836,31.333333333333332,0.6666666666666666,0.2222222222222222,1.4029850746268644,4,5,44.44444444444444,55.55555555555556,6,1,9
Yash Thakur,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,67.8,702,27,3,10.348894348894389,3.5701754385964777,36.94736842105263,1.4210526315789473,0.15789473684210525,0.5446786499418099,9,10,47.368421052631575,52.63157894736842,10,0,19
Abishek Porel,360,235,2,0,37,15,22.5,14.6875,153.19148936170214,0.125,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,11,31.25,68.75,10,1,16
Dhruv Jurel,347,228,0,0,29,16,15.772727272727273,10.363636363636363,152.19298245614036,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,10,54.54545454545454,45.45454545454545,10,1,22
Suyash Sharma,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,43.2,381,11,3,8.826254826254841,3.320512820512815,29.307692307692307,0.8461538461538461,0.23076923076923078,0.6789426789426801,7,6,53.84615384615385,46.15384615384615,9,0,13
SSB Magala,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,52,1,0,8.666666666666664,3.000000000000001,26.0,0.5,0.0,4.333333333333332,1,1,50.0,50.0,2,0,2
MW Short,117,90,0,0,15,4,19.5,15.0,130.0,0.0,0.0,4.0,25,0,0,6.250000000000003,1.3333333333333328,8.333333333333334,0.0,0.0,2.0833333333333344,2,4,33.33333333333333,66.66666666666666,5,1,6
Mohit Rathee,1,2,0,0,0,0,1.0,2.0,50.0,0.0,0.0,2.0,29,0,0,14.5,2.0,29.0,0.0,0.0,14.5,0,1,0.0,100.0,1,1,1
YV Dhull,16,23,0,0,1,0,5.333333333333333,7.666666666666667,69.56521739130434,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,100.0,3,1,3
Vijaykumar Vyshak,14,12,0,0,0,1,3.5,3.0,116.66666666666667,0.0,0.0,38.7,396,17,3,10.241379310344831,3.5151515151515142,36.0,1.5454545454545454,0.2727272727272727,0.931034482758621,4,7,36.36363636363637,63.63636363636363,8,1,11
Yudhvir Singh,22,16,0,0,1,2,5.5,4.0,137.5,0.0,0.0,12.0,125,4,2,10.416666666666675,2.399999999999998,25.0,0.8,0.4,2.083333333333335,2,3,40.0,60.0,5,1,5
Atharva Taide,247,164,1,0,27,8,27.444444444444443,18.22222222222222,150.609756097561,0.1111111111111111,0.0,0.2,4,0,0,24.0,0.16666666666666666,4.0,0.0,0.0,24.0,3,6,33.33333333333333,66.66666666666666,7,1,9
Arjun Tendulkar,13,9,0,0,0,1,13.0,9.0,144.44444444444443,0.0,0.0,12.3,117,4,0,9.486486486486495,2.4666666666666646,23.4,0.8,0.0,1.897297297297299,2,3,40.0,60.0,5,1,5
D Jansen,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,53,1,1,13.250000000000005,3.9999999999999982,53.0,1.0,1.0,13.250000000000005,1,0,100.0,0.0,1,0,1
Noor Ahmad,13,18,0,0,2,0,2.6,3.6,72.22222222222221,0.0,0.0,82.2,672,24,7,8.178498985801202,3.5724637681159486,29.217391304347824,1.0434782608695652,0.30434782608695654,0.3555869124261392,13,10,56.52173913043478,43.47826086956522,10,1,23
Naveen-ul-Haq,18,22,0,0,2,0,4.5,5.5,81.81818181818183,0.0,0.0,65.3,602,26,5,9.214285714285761,3.8431372549019414,35.411764705882355,1.5294117647058822,0.29411764705882354,0.5420168067226918,9,8,52.94117647058824,47.05882352941176,9,1,17
Liton Das,4,4,0,0,1,0,4.0,4.0,100.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,100.0,1,1,1
PD Salt,653,364,5,0,74,34,31.095238095238095,17.333333333333332,179.3956043956044,0.23809523809523808,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,14,7,66.66666666666666,33.33333333333333,11,1,21
Mayank Dagar,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,22.8,205,2,1,8.978102189781012,2.8541666666666696,25.625,0.25,0.125,1.1222627737226265,1,7,12.5,87.5,7,1,8
Abdul Basith,1,1,0,0,0,0,1.0,1.0,100.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,100.0,1,1,1
Gurnoor Brar,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.3,42,0,0,12.600000000000005,3.333333333333332,42.0,0.0,0.0,12.600000000000005,0,1,0.0,100.0,1,0,1
AJ Hosein,16,10,0,0,1,1,16.0,10.0,160.0,0.0,0.0,4.0,41,1,0,10.250000000000005,3.9999999999999982,41.0,1.0,0.0,10.250000000000005,1,0,100.0,0.0,1,1,1
Akash Madhwal,4,4,0,0,0,0,4.0,4.0,100.0,0.0,0.0,44.8,431,22,2,9.613382899628274,3.4487179487179414,33.15384615384615,1.6923076923076923,0.15384615384615385,0.739490992279098,8,5,61.53846153846154,38.46153846153847,9,1,13
R Goyal,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,34,0,1,8.500000000000004,3.9999999999999982,34.0,0.0,1.0,8.500000000000004,0,1,0.0,100.0,1,0,1
Vivrant Sharma,69,45,1,0,9,2,69.0,45.0,153.33333333333334,1.0,0.0,3.2,37,0,1,11.684210526315793,1.5833333333333328,18.5,0.0,0.5,5.8421052631578965,1,1,50.0,50.0,2,1,2
JE Root,10,15,0,0,1,0,10.0,15.0,66.66666666666666,0.0,0.0,2.0,15,0,0,7.5,2.0,15.0,0.0,0.0,7.5,1,1,50.0,50.0,2,1,2
MD Shanaka,26,26,0,0,2,1,8.666666666666666,8.666666666666666,100.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,66.66666666666666,33.33333333333333,3,1,3
